#uidA	uidB	altA	altB	aliasA	aliasB	method	author	pmids	taxa	taxb	interactionType	sourcedb	interactionIdentifier	confidence	expansion	biological_role_A	biological_role_B	experimental_role_A	experimental_role_B	interactor_type_A	interactor_type_B	xrefs_A	xrefs_B	xrefs_Interaction	Annotations_A	Annotations_B	Annotations_Interaction	Host_organism_taxid	parameters_Interaction	Creation_date	Update_date	Checksum_A	Checksum_B	Checksum_Interaction	Negative	OriginalReferenceA	OriginalReferenceB	FinalReferenceA	FinalReferenceB	MappingScoreA	MappingScoreB	irogida	irogidb	irigid	crogida	crogidb	crigid	icrogida	icrogidb	icrigid	imex_id	edgetype	numParticipants
uniprotkb:O96013-2	uniprotkb:A0A024R6C9	entrezgene/locuslink:10298|uniprotkb:O96013-2|rogid:boW4TwPAWJ5LTG7TNIFXlcNqGso9606|irogid:78481644	entrezgene/locuslink:1743|genbank_protein_gi:19923748|refseq:NP_001924|rogid:lZLUcTHB/dxXBTI/IXnSjyuVmBo9606|irogid:97723700	hgnc:PAK4|crogid:8i8hHt/Taj+czkueFRAMhdiMkYw9606|icrogid:21099113	hgnc:DLST|uniprotkb:A0A024R6C9_HUMAN|uniprotkb:ODO2_HUMAN|crogid:lZLUcTHB/dxXBTI/IXnSjyuVmBo9606|icrogid:97723700	MI:0018(two hybrid)	-	pubmed:16169070	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	-	MI:0468(hprd)	hprd:-|rigid:PkdgiYYHCSNPAXLrP+FN9SJOe30|edgetype:X	hpr:7515|lpr:7515|np:1	none	MI:0000(unspecified)	MI:0000(unspecified)	MI:0000(unspecified)	MI:0000(unspecified)	MI:0326(protein)	MI:0326(protein)	-	-	-	-	-	-	-	-	2015-04-07	2015-04-07	rogid:boW4TwPAWJ5LTG7TNIFXlcNqGso9606	rogid:lZLUcTHB/dxXBTI/IXnSjyuVmBo9606	rigid:PkdgiYYHCSNPAXLrP+FN9SJOe30	false	entrezgene:10298	uniprot:P36957	uniprotkb:O96013-2	uniprotkb:P36957	STGD+L	SD+O	78481644	97723700	252854	8i8hHt/Taj+czkueFRAMhdiMkYw9606	lZLUcTHB/dxXBTI/IXnSjyuVmBo9606	p2Ou2UyvY+gxEc3iBtUYze62JYQ	21099113	97723700	629647	-	X	2
uniprotkb:O96013-2	uniprotkb:A0A024R7K7	entrezgene/locuslink:10298|uniprotkb:O96013-2|rogid:boW4TwPAWJ5LTG7TNIFXlcNqGso9606|irogid:78481644	entrezgene/locuslink:54815|refseq:NP_060130|uniprotkb:A0A024R7K7|rogid:s2G27yMihH9d7ny/v1GZ7aeTpDQ9606|irogid:110552950	hgnc:PAK4|crogid:8i8hHt/Taj+czkueFRAMhdiMkYw9606|icrogid:21099113	hgnc:GATAD2A|uniprotkb:A0A024R7K7_HUMAN|uniprotkb:P66A_HUMAN|crogid:s2G27yMihH9d7ny/v1GZ7aeTpDQ9606|icrogid:110552950	MI:0018(two hybrid)	-	pubmed:16169070	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	-	MI:0468(hprd)	hprd:-|rigid:ZF+Ds0ibxrpbPufRj/mbqJxikBI|edgetype:X	hpr:7515|lpr:7515|np:1	none	MI:0000(unspecified)	MI:0000(unspecified)	MI:0000(unspecified)	MI:0000(unspecified)	MI:0326(protein)	MI:0326(protein)	-	-	-	-	-	-	-	-	2015-04-07	2015-04-07	rogid:boW4TwPAWJ5LTG7TNIFXlcNqGso9606	rogid:s2G27yMihH9d7ny/v1GZ7aeTpDQ9606	rigid:ZF+Ds0ibxrpbPufRj/mbqJxikBI	false	entrezgene:10298	uniprot:Q86YP4	uniprotkb:O96013-2	uniprotkb:Q86YP4	SGD+L	SD+L	78481644	110552950	717650	8i8hHt/Taj+czkueFRAMhdiMkYw9606	s2G27yMihH9d7ny/v1GZ7aeTpDQ9606	G+6bifUXbV6jxiH1Ys8DwGC1V/I	21099113	110552950	331105	-	X	2
uniprotkb:P23229-2	uniprotkb:Q13443-2	entrezgene/locuslink:3655|refseq:NP_000201|uniprotkb:P23229-2|rogid:BfxzrsGYRS882e6gvqqEtxAJrdY9606|irogid:26918488	entrezgene/locuslink:8754|uniprotkb:Q13443-2|rogid:emLyBOAoskcrK+MkDASbvqUZbe09606|irogid:84346521	hgnc:ITGA6|crogid:YyoW/gnP6QH8w7M9UxzVxMTkpOg9606|icrogid:72900435	hgnc:ADAM9|crogid:cgdFZLtfiaqZ+oJvDARR1AbFA+I9606|icrogid:80222778	MI:0492(in vitro)	-	pubmed:15361064	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	-	MI:0468(hprd)	hprd:-|rigid:DfptF2gfxfb6I3t1u0lln+1/a1E|edgetype:X	hpr:3|lpr:3|np:1	none	MI:0000(unspecified)	MI:0000(unspecified)	MI:0000(unspecified)	MI:0000(unspecified)	MI:0326(protein)	MI:0326(protein)	-	-	-	-	-	-	-	-	2015-04-07	2015-04-07	rogid:BfxzrsGYRS882e6gvqqEtxAJrdY9606	rogid:emLyBOAoskcrK+MkDASbvqUZbe09606	rigid:DfptF2gfxfb6I3t1u0lln+1/a1E	false	entrezgene:3655	entrezgene:8754	refseq:NP_000201	uniprotkb:Q13443-2	STGD+O	STGD+O	26918488	84346521	451071	YyoW/gnP6QH8w7M9UxzVxMTkpOg9606	cgdFZLtfiaqZ+oJvDARR1AbFA+I9606	O21ObfBnJWU9uGF3WA7p7tMDJ4U	72900435	80222778	785921	-	X	2
uniprotkb:P23229-2	uniprotkb:Q13443-2	entrezgene/locuslink:3655|refseq:NP_000201|uniprotkb:P23229-2|rogid:BfxzrsGYRS882e6gvqqEtxAJrdY9606|irogid:26918488	entrezgene/locuslink:8754|uniprotkb:Q13443-2|rogid:emLyBOAoskcrK+MkDASbvqUZbe09606|irogid:84346521	hgnc:ITGA6|crogid:YyoW/gnP6QH8w7M9UxzVxMTkpOg9606|icrogid:72900435	hgnc:ADAM9|crogid:cgdFZLtfiaqZ+oJvDARR1AbFA+I9606|icrogid:80222778	MI:0492(in vitro)	-	pubmed:15361064	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	-	MI:0468(hprd)	hprd:-|rigid:DfptF2gfxfb6I3t1u0lln+1/a1E|edgetype:X	hpr:3|lpr:3|np:1	none	MI:0000(unspecified)	MI:0000(unspecified)	MI:0000(unspecified)	MI:0000(unspecified)	MI:0326(protein)	MI:0326(protein)	-	-	-	-	-	-	-	-	2015-04-07	2015-04-07	rogid:BfxzrsGYRS882e6gvqqEtxAJrdY9606	rogid:emLyBOAoskcrK+MkDASbvqUZbe09606	rigid:DfptF2gfxfb6I3t1u0lln+1/a1E	false	entrezgene:3655	entrezgene:8754	refseq:NP_000201	uniprotkb:Q13443-2	STGD+O	STGD+O	26918488	84346521	451071	YyoW/gnP6QH8w7M9UxzVxMTkpOg9606	cgdFZLtfiaqZ+oJvDARR1AbFA+I9606	O21ObfBnJWU9uGF3WA7p7tMDJ4U	72900435	80222778	785921	-	X	2
uniprotkb:O96013-2	uniprotkb:O96013-2	entrezgene/locuslink:10298|uniprotkb:O96013-2|rogid:boW4TwPAWJ5LTG7TNIFXlcNqGso9606|irogid:78481644	entrezgene/locuslink:10298|uniprotkb:O96013-2|rogid:boW4TwPAWJ5LTG7TNIFXlcNqGso9606|irogid:78481644	hgnc:PAK4|crogid:8i8hHt/Taj+czkueFRAMhdiMkYw9606|icrogid:21099113	hgnc:PAK4|crogid:8i8hHt/Taj+czkueFRAMhdiMkYw9606|icrogid:21099113	MI:0493(in vivo)	-	pubmed:17192257	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	-	MI:0468(hprd)	hprd:-|rigid:k3Hx8LR2DaaS+o47RSEdIEI8AfE|edgetype:X	hpr:34|lpr:34|np:1	none	MI:0000(unspecified)	MI:0000(unspecified)	MI:0000(unspecified)	MI:0000(unspecified)	MI:0326(protein)	MI:0326(protein)	-	-	-	-	-	-	-	-	2015-04-07	2015-04-07	rogid:boW4TwPAWJ5LTG7TNIFXlcNqGso9606	rogid:boW4TwPAWJ5LTG7TNIFXlcNqGso9606	rigid:k3Hx8LR2DaaS+o47RSEdIEI8AfE	false	entrezgene:10298	entrezgene:10298	uniprotkb:O96013-2	uniprotkb:O96013-2	STGD+L	STGD+L	78481644	78481644	186323	8i8hHt/Taj+czkueFRAMhdiMkYw9606	8i8hHt/Taj+czkueFRAMhdiMkYw9606	V+Svlk47d6suxOml1lvTfjHEcpU	21099113	21099113	26526	-	X	2
uniprotkb:A8K5J1	uniprotkb:A0A024R6C9	entrezgene/locuslink:7372|refseq:NP_000364|uniprotkb:A8K5J1|rogid:8HKx6eTv3pMPMJQzUhhFjyGXGZI9606|irogid:20276922	entrezgene/locuslink:1743|genbank_protein_gi:19923748|refseq:NP_001924|rogid:lZLUcTHB/dxXBTI/IXnSjyuVmBo9606|irogid:97723700	hgnc:UMPS|uniprotkb:A8K5J1_HUMAN|uniprotkb:UMPS_HUMAN|crogid:8HKx6eTv3pMPMJQzUhhFjyGXGZI9606|icrogid:20276922	hgnc:DLST|uniprotkb:A0A024R6C9_HUMAN|uniprotkb:ODO2_HUMAN|crogid:lZLUcTHB/dxXBTI/IXnSjyuVmBo9606|icrogid:97723700	MI:0018(two hybrid)	-	pubmed:16169070	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	-	MI:0468(hprd)	hprd:-|rigid:DtPCYfmTCjXByUT85qLnqRRZcP8|edgetype:X	hpr:47464|lpr:7515|np:2	none	MI:0000(unspecified)	MI:0000(unspecified)	MI:0000(unspecified)	MI:0000(unspecified)	MI:0326(protein)	MI:0326(protein)	-	-	-	-	-	-	-	-	2015-04-07	2015-04-07	rogid:8HKx6eTv3pMPMJQzUhhFjyGXGZI9606	rogid:lZLUcTHB/dxXBTI/IXnSjyuVmBo9606	rigid:DtPCYfmTCjXByUT85qLnqRRZcP8	false	entrezgene:7372	uniprot:P36957	refseq:NP_000364	uniprotkb:P36957	SGD+O	STD+O	20276922	97723700	242412	8HKx6eTv3pMPMJQzUhhFjyGXGZI9606	lZLUcTHB/dxXBTI/IXnSjyuVmBo9606	DtPCYfmTCjXByUT85qLnqRRZcP8	20276922	97723700	242412	-	X	2
uniprotkb:A8K5J1	uniprotkb:A0A024R6C9	entrezgene/locuslink:7372|refseq:NP_000364|uniprotkb:A8K5J1|rogid:8HKx6eTv3pMPMJQzUhhFjyGXGZI9606|irogid:20276922	entrezgene/locuslink:1743|genbank_protein_gi:19923748|refseq:NP_001924|rogid:lZLUcTHB/dxXBTI/IXnSjyuVmBo9606|irogid:97723700	hgnc:UMPS|uniprotkb:A8K5J1_HUMAN|uniprotkb:UMPS_HUMAN|crogid:8HKx6eTv3pMPMJQzUhhFjyGXGZI9606|icrogid:20276922	hgnc:DLST|uniprotkb:A0A024R6C9_HUMAN|uniprotkb:ODO2_HUMAN|crogid:lZLUcTHB/dxXBTI/IXnSjyuVmBo9606|icrogid:97723700	MI:0018(two hybrid)	-	pubmed:16169070	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	-	MI:0468(hprd)	hprd:-|rigid:DtPCYfmTCjXByUT85qLnqRRZcP8|edgetype:X	hpr:47464|lpr:7515|np:2	none	MI:0000(unspecified)	MI:0000(unspecified)	MI:0000(unspecified)	MI:0000(unspecified)	MI:0326(protein)	MI:0326(protein)	-	-	-	-	-	-	-	-	2015-04-07	2015-04-07	rogid:8HKx6eTv3pMPMJQzUhhFjyGXGZI9606	rogid:lZLUcTHB/dxXBTI/IXnSjyuVmBo9606	rigid:DtPCYfmTCjXByUT85qLnqRRZcP8	false	entrezgene:7372	uniprot:P36957	refseq:NP_000364	uniprotkb:P36957	SGD+O	SD+O	20276922	97723700	242412	8HKx6eTv3pMPMJQzUhhFjyGXGZI9606	lZLUcTHB/dxXBTI/IXnSjyuVmBo9606	DtPCYfmTCjXByUT85qLnqRRZcP8	20276922	97723700	242412	-	X	2
uniprotkb:P06756	uniprotkb:L7RT22	entrezgene/locuslink:3685|entrezgene/locuslink:7449|uniprotkb:B7ZLX0|rogid:3XbANVuHd/2LJX6zckEV6xx09mY9606|irogid:10960355	entrezgene/locuslink:3693|genbank_protein_gi:20127446|refseq:NP_002204|rogid:AKEnIHjRIjtfCHSUvpAkkWZFAu89606|irogid:24292053	hgnc:ITGAV|uniprotkb:ITAV_HUMAN|crogid:3XbANVuHd/2LJX6zckEV6xx09mY9606|icrogid:10960355	hgnc:ITGB5|uniprotkb:ITB5_HUMAN|uniprotkb:L7RT22_HUMAN|crogid:AKEnIHjRIjtfCHSUvpAkkWZFAu89606|icrogid:24292053	MI:0091(chromatography technology)	smith-1990-2	pubmed:1694173	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	MI:0914(association)	MI:0469(intact)	intact:EBI-2527229|rigid:BZZb2+pb9kEgl7jIZFVFUn9gCq4|edgetype:X	hpr:141818|lpr:10|np:4	none	MI:0499(unspecified role)	MI:0499(unspecified role)	MI:0497(neutral component)	MI:0497(neutral component)	MI:0326(protein)	MI:0326(protein)	-	-	-	-	-	-	taxid:9606(Homo sapiens)	-	2015-04-07	2015-04-07	rogid:3XbANVuHd/2LJX6zckEV6xx09mY9606	rogid:AKEnIHjRIjtfCHSUvpAkkWZFAu89606	rigid:BZZb2+pb9kEgl7jIZFVFUn9gCq4	false	uniprotkb:P06756	uniprotkb:P18084	uniprotkb:P06756	uniprotkb:P18084	P	P	10960355	24292053	20824	3XbANVuHd/2LJX6zckEV6xx09mY9606	AKEnIHjRIjtfCHSUvpAkkWZFAu89606	BZZb2+pb9kEgl7jIZFVFUn9gCq4	10960355	24292053	20824	-	X	2
uniprotkb:P53667	uniprotkb:P53667	entrezgene/locuslink:3984|genbank_protein_gi:4505001|refseq:NP_002305|rogid:UvM2/wj5ZR6w0/JbJ5GvCY/b/fU9606|irogid:64906399	entrezgene/locuslink:3984|genbank_protein_gi:4505001|refseq:NP_002305|rogid:UvM2/wj5ZR6w0/JbJ5GvCY/b/fU9606|irogid:64906399	hgnc:LIMK1|uniprotkb:LIMK1_HUMAN|crogid:UvM2/wj5ZR6w0/JbJ5GvCY/b/fU9606|icrogid:64906399	hgnc:LIMK1|uniprotkb:LIMK1_HUMAN|crogid:UvM2/wj5ZR6w0/JbJ5GvCY/b/fU9606|icrogid:64906399	MI:0424(protein kinase assay)	edwards-1999-1	pubmed:10559936	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	MI:0217(phosphorylation reaction)	MI:0469(intact)	intact:EBI-6268100|rigid:ZcFyNLFty4TqzwokfUpAFgmtz9g|edgetype:Y	hpr:6|lpr:6|np:1	none	MI:0898(putative self)	MI:0898(putative self)	MI:0898(putative self)	MI:0898(putative self)	MI:0326(protein)	MI:0326(protein)	-	-	-	-	-	-	taxid:-1(-)	-	2015-04-07	2015-04-07	rogid:UvM2/wj5ZR6w0/JbJ5GvCY/b/fU9606	rogid:UvM2/wj5ZR6w0/JbJ5GvCY/b/fU9606	rigid:ZcFyNLFty4TqzwokfUpAFgmtz9g	false	uniprotkb:P53667	uniprotkb:P53667	uniprotkb:P53667	uniprotkb:P53667	P	P	64906399	64906399	189371	UvM2/wj5ZR6w0/JbJ5GvCY/b/fU9606	UvM2/wj5ZR6w0/JbJ5GvCY/b/fU9606	ZcFyNLFty4TqzwokfUpAFgmtz9g	64906399	64906399	189371	-	Y	1
uniprotkb:Q8TC57	uniprotkb:Q8TC57	entrezgene/locuslink:130951|refseq:NP_620159|refseq:XP_006712010|rogid:ippyV8omIyg2ETveUX0KNpqHrlo9606|irogid:92337719	entrezgene/locuslink:130951|refseq:NP_620159|refseq:XP_006712010|rogid:ippyV8omIyg2ETveUX0KNpqHrlo9606|irogid:92337719	hgnc:M1AP|uniprotkb:M1AP_HUMAN|crogid:ippyV8omIyg2ETveUX0KNpqHrlo9606|icrogid:92337719	hgnc:M1AP|uniprotkb:M1AP_HUMAN|crogid:ippyV8omIyg2ETveUX0KNpqHrlo9606|icrogid:92337719	MI:0397(two hybrid array)	rolland-2014-3	pubmed:25416956	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	MI:0915(physical association)	MI:0469(intact)	intact:EBI-10486650|rigid:77Fa36laipPNHwLzvZSa6lPey48|edgetype:X	hpr:24437|lpr:24437|np:1	none	MI:0499(unspecified role)	MI:0499(unspecified role)	MI:0498(prey)	MI:0496(bait)	MI:0326(protein)	MI:0326(protein)	-	-	-	-	-	-	taxid:4932(Saccharomyces cerevisiae)	-	2015-04-07	2015-04-07	rogid:ippyV8omIyg2ETveUX0KNpqHrlo9606	rogid:ippyV8omIyg2ETveUX0KNpqHrlo9606	rigid:77Fa36laipPNHwLzvZSa6lPey48	false	uniprotkb:Q8TC57	uniprotkb:Q8TC57	uniprotkb:Q8TC57	uniprotkb:Q8TC57	P	P	92337719	92337719	463738	ippyV8omIyg2ETveUX0KNpqHrlo9606	ippyV8omIyg2ETveUX0KNpqHrlo9606	77Fa36laipPNHwLzvZSa6lPey48	92337719	92337719	463738	-	X	2
uniprotkb:P21802	uniprotkb:P21802	entrezgene/locuslink:2263|refseq:NP_000132|uniprotkb:FGFR2_HUMAN|rogid:XW6x8AHgdb29IL3MhUFWpv4jaqE9606|irogid:70084128	entrezgene/locuslink:2263|refseq:NP_000132|uniprotkb:FGFR2_HUMAN|rogid:XW6x8AHgdb29IL3MhUFWpv4jaqE9606|irogid:70084128	hgnc:FGFR2|uniprotkb:FGFR2_HUMAN|crogid:XW6x8AHgdb29IL3MhUFWpv4jaqE9606|icrogid:70084128	hgnc:FGFR2|uniprotkb:FGFR2_HUMAN|crogid:XW6x8AHgdb29IL3MhUFWpv4jaqE9606|icrogid:70084128	MI:0055(fluorescent resonance energy transfer)	lin-2012-5	pubmed:22726438	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	MI:0407(direct interaction)	MI:0469(intact)	intact:EBI-6172694|rigid:O7hYZgo25z5T6mYOvdfau35UHBA|edgetype:X	hpr:141818|lpr:5|np:2	none	MI:0499(unspecified role)	MI:0499(unspecified role)	MI:0584(fluorescence acceptor)	MI:0583(fluorescence donor)	MI:0326(protein)	MI:0326(protein)	-	-	-	-	-	-	taxid:-1(-)	-	2015-04-07	2015-04-07	rogid:XW6x8AHgdb29IL3MhUFWpv4jaqE9606	rogid:XW6x8AHgdb29IL3MhUFWpv4jaqE9606	rigid:O7hYZgo25z5T6mYOvdfau35UHBA	false	uniprotkb:P21802	uniprotkb:P21802	uniprotkb:P21802	uniprotkb:P21802	P	P	70084128	70084128	417960	XW6x8AHgdb29IL3MhUFWpv4jaqE9606	XW6x8AHgdb29IL3MhUFWpv4jaqE9606	O7hYZgo25z5T6mYOvdfau35UHBA	70084128	70084128	417960	-	X	2
uniprotkb:A0A024R0J1	uniprotkb:A0A024R7K7	entrezgene/locuslink:10298|genbank_protein_gi:5031975|refseq:NP_001014831|rogid:8i8hHt/Taj+czkueFRAMhdiMkYw9606|irogid:21099113	entrezgene/locuslink:54815|refseq:NP_060130|uniprotkb:A0A024R7K7|rogid:s2G27yMihH9d7ny/v1GZ7aeTpDQ9606|irogid:110552950	hgnc:PAK4|uniprotkb:A0A024R0J1_HUMAN|uniprotkb:PAK4_HUMAN|crogid:8i8hHt/Taj+czkueFRAMhdiMkYw9606|icrogid:21099113	hgnc:GATAD2A|uniprotkb:A0A024R7K7_HUMAN|uniprotkb:P66A_HUMAN|crogid:s2G27yMihH9d7ny/v1GZ7aeTpDQ9606|icrogid:110552950	MI:0398(two hybrid pooling approach)	stelzl-2005-1	pubmed:16169070	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	MI:0915(physical association)	MI:0469(intact)	intact:EBI-737288|rigid:G+6bifUXbV6jxiH1Ys8DwGC1V/I|edgetype:X	hpr:47464|lpr:7515|np:2	none	MI:0499(unspecified role)	MI:0499(unspecified role)	MI:0496(bait)	MI:0498(prey)	MI:0326(protein)	MI:0326(protein)	-	-	-	-	-	-	taxid:4932(Saccharomyces cerevisiae)	-	2015-04-07	2015-04-07	rogid:8i8hHt/Taj+czkueFRAMhdiMkYw9606	rogid:s2G27yMihH9d7ny/v1GZ7aeTpDQ9606	rigid:G+6bifUXbV6jxiH1Ys8DwGC1V/I	false	uniprotkb:O96013	uniprotkb:Q86YP4	uniprotkb:O96013	uniprotkb:Q86YP4	P	P	21099113	110552950	331105	8i8hHt/Taj+czkueFRAMhdiMkYw9606	s2G27yMihH9d7ny/v1GZ7aeTpDQ9606	G+6bifUXbV6jxiH1Ys8DwGC1V/I	21099113	110552950	331105	-	X	2
uniprotkb:A0A024R0J1	uniprotkb:A0A024R6C9	entrezgene/locuslink:10298|genbank_protein_gi:5031975|refseq:NP_001014831|rogid:8i8hHt/Taj+czkueFRAMhdiMkYw9606|irogid:21099113	entrezgene/locuslink:1743|genbank_protein_gi:19923748|refseq:NP_001924|rogid:lZLUcTHB/dxXBTI/IXnSjyuVmBo9606|irogid:97723700	hgnc:PAK4|uniprotkb:A0A024R0J1_HUMAN|uniprotkb:PAK4_HUMAN|crogid:8i8hHt/Taj+czkueFRAMhdiMkYw9606|icrogid:21099113	hgnc:DLST|uniprotkb:A0A024R6C9_HUMAN|uniprotkb:ODO2_HUMAN|crogid:lZLUcTHB/dxXBTI/IXnSjyuVmBo9606|icrogid:97723700	MI:0398(two hybrid pooling approach)	stelzl-2005-1	pubmed:16169070	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	MI:0915(physical association)	MI:0469(intact)	intact:EBI-730465|rigid:p2Ou2UyvY+gxEc3iBtUYze62JYQ|edgetype:X	hpr:47464|lpr:7515|np:2	none	MI:0499(unspecified role)	MI:0499(unspecified role)	MI:0496(bait)	MI:0498(prey)	MI:0326(protein)	MI:0326(protein)	-	-	-	-	-	-	taxid:4932(Saccharomyces cerevisiae)	-	2015-04-07	2015-04-07	rogid:8i8hHt/Taj+czkueFRAMhdiMkYw9606	rogid:lZLUcTHB/dxXBTI/IXnSjyuVmBo9606	rigid:p2Ou2UyvY+gxEc3iBtUYze62JYQ	false	uniprotkb:O96013	uniprotkb:P36957	uniprotkb:O96013	uniprotkb:P36957	P	P	21099113	97723700	629647	8i8hHt/Taj+czkueFRAMhdiMkYw9606	lZLUcTHB/dxXBTI/IXnSjyuVmBo9606	p2Ou2UyvY+gxEc3iBtUYze62JYQ	21099113	97723700	629647	-	X	2
uniprotkb:A8K5J1	uniprotkb:A0A024R6C9	entrezgene/locuslink:7372|refseq:NP_000364|uniprotkb:A8K5J1|rogid:8HKx6eTv3pMPMJQzUhhFjyGXGZI9606|irogid:20276922	entrezgene/locuslink:1743|genbank_protein_gi:19923748|refseq:NP_001924|rogid:lZLUcTHB/dxXBTI/IXnSjyuVmBo9606|irogid:97723700	hgnc:UMPS|uniprotkb:A8K5J1_HUMAN|uniprotkb:UMPS_HUMAN|crogid:8HKx6eTv3pMPMJQzUhhFjyGXGZI9606|icrogid:20276922	hgnc:DLST|uniprotkb:A0A024R6C9_HUMAN|uniprotkb:ODO2_HUMAN|crogid:lZLUcTHB/dxXBTI/IXnSjyuVmBo9606|icrogid:97723700	MI:0398(two hybrid pooling approach)	stelzl-2005-1	pubmed:16169070	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	MI:0915(physical association)	MI:0469(intact)	intact:EBI-737834|rigid:DtPCYfmTCjXByUT85qLnqRRZcP8|edgetype:X	hpr:47464|lpr:7515|np:2	none	MI:0499(unspecified role)	MI:0499(unspecified role)	MI:0496(bait)	MI:0498(prey)	MI:0326(protein)	MI:0326(protein)	-	-	-	-	-	-	taxid:4932(Saccharomyces cerevisiae)	-	2015-04-07	2015-04-07	rogid:8HKx6eTv3pMPMJQzUhhFjyGXGZI9606	rogid:lZLUcTHB/dxXBTI/IXnSjyuVmBo9606	rigid:DtPCYfmTCjXByUT85qLnqRRZcP8	false	uniprotkb:P11172	uniprotkb:P36957	uniprotkb:P11172	uniprotkb:P36957	P	P	20276922	97723700	242412	8HKx6eTv3pMPMJQzUhhFjyGXGZI9606	lZLUcTHB/dxXBTI/IXnSjyuVmBo9606	DtPCYfmTCjXByUT85qLnqRRZcP8	20276922	97723700	242412	-	X	2
uniprotkb:P21802	uniprotkb:P21802	entrezgene/locuslink:2263|refseq:NP_000132|uniprotkb:FGFR2_HUMAN|rogid:XW6x8AHgdb29IL3MhUFWpv4jaqE9606|irogid:70084128	entrezgene/locuslink:2263|refseq:NP_000132|uniprotkb:FGFR2_HUMAN|rogid:XW6x8AHgdb29IL3MhUFWpv4jaqE9606|irogid:70084128	hgnc:FGFR2|uniprotkb:FGFR2_HUMAN|crogid:XW6x8AHgdb29IL3MhUFWpv4jaqE9606|icrogid:70084128	hgnc:FGFR2|uniprotkb:FGFR2_HUMAN|crogid:XW6x8AHgdb29IL3MhUFWpv4jaqE9606|icrogid:70084128	MI:0424(protein kinase assay)	lin-2012-1	pubmed:22726438	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	MI:0217(phosphorylation reaction)	MI:0469(intact)	intact:EBI-6172568|rigid:E//wCfbdNBzFFZA8SF/sG1jikNM|edgetype:Y	hpr:5|lpr:1|np:2	none	MI:0898(putative self)	MI:0898(putative self)	MI:0898(putative self)	MI:0898(putative self)	MI:0326(protein)	MI:0326(protein)	-	-	-	-	-	-	taxid:-1(-)	-	2015-04-07	2015-04-07	rogid:XW6x8AHgdb29IL3MhUFWpv4jaqE9606	rogid:XW6x8AHgdb29IL3MhUFWpv4jaqE9606	rigid:E//wCfbdNBzFFZA8SF/sG1jikNM	false	uniprotkb:P21802	uniprotkb:P21802	uniprotkb:P21802	uniprotkb:P21802	P	P	70084128	70084128	277796	XW6x8AHgdb29IL3MhUFWpv4jaqE9606	XW6x8AHgdb29IL3MhUFWpv4jaqE9606	E//wCfbdNBzFFZA8SF/sG1jikNM	70084128	70084128	277796	-	Y	1
